,0,2,3,7,10,11,13,16,21,22,23,24,26,33,34,35,41,44,45,49
0,0.568896754,-1.3739309180000001,1.687682441,0.314839113,3.603767574,-0.194887035,-2.8544884789999996,3.759348267,1.188698069,0.234324112,-1.418957813,-0.33846002700000005,0.542215042,0.522644422,0.8477662990000001,0.34208222299999996,0.110962774,-0.689112382,-2.204709665,-1.27887162
1,0.55461296,-1.314323776,0.42387961700000004,-1.1787653790000001,-0.64982077,1.575053745,-0.323326658,0.435256494,1.264099603,0.893504289,2.099735163,-0.06305647,-1.0413178509999999,-0.6687541370000001,-0.28266723,0.033212017999999996,0.5420633779999999,3.197294943,-0.306678627,-0.49937695299999996
2,-1.953462909,1.2742777220000001,3.5126536839999996,-2.273656414,1.1696166140000002,-0.750509595,-0.33615185700000005,-1.40019132,0.644448626,0.543939501,-1.247711999,0.129814241,-0.663190727,-0.802146637,-1.495184562,-0.44062616200000004,0.005211449,-0.17407050699999999,-0.14228134,0.866881052
3,-1.4333665580000001,-0.63597493,-0.19132472600000003,0.429291049,-1.616576169,-0.06863946900000001,0.8165693140000001,1.453699525,-2.231128833,-0.7578419,-0.532862996,-0.7047788770000001,0.026471974,-0.204745015,0.608562383,1.317848399,0.782710303,-1.753496185,-0.064168955,0.738322956
4,-0.13749298199999999,-0.263675034,-1.543132485,1.2706692,-1.165027279,0.015293563,0.19030971100000002,0.21135094100000001,2.55435322,0.46375329600000004,1.913365231,0.161478649,1.132168473,-0.66209217,0.671676835,1.649872475,1.839886673,0.497979942,1.059323431,-0.016914071
5,-0.9244489579999999,1.64594703,-2.301702385,-1.688989151,1.9044050030000002,1.027881016,-1.115107222,-2.756848012,-0.6093341870000001,0.48553114700000005,-2.384959516,-0.065837571,-0.109066514,1.0436612379999999,-2.4631526630000002,-0.63733278,-0.807189321,-0.9252213970000001,-0.675194851,0.787082526
6,-2.2534572269999997,2.9319834730000003,-4.1785525980000005,2.186028462,1.108626402,-1.046405751,1.291047037,0.108413834,-5.799962977000001,-3.1690034380000003,-2.543628179,-0.9954214379999999,-0.049921404,0.8864503979999999,-0.38615255,-0.343275815,-1.4816645830000001,-3.4178380739999996,1.280645291,3.972440698
7,-0.47398405,-0.73720805,-3.565318651,1.170070948,1.283970415,-0.18651579899999998,-0.731968118,-5.085828064,-4.759573793,-2.28031571,-0.611316898,3.465546545,-1.038583526,-1.255490075,-0.084870043,-1.0367040109999999,-2.158440961,-1.502103421,-0.5633763620000001,3.6697179510000004
8,0.387752,-0.921788979,-4.182315485,3.8661088439999998,-0.10112813300000001,1.241150824,-0.257642085,0.130897857,-1.4772019440000002,-3.964879789,0.16010622300000002,2.439162995,0.014860136999999999,-0.5267424510000001,-0.612620261,1.045891221,-2.365926708,-1.810495976,-0.5423939,4.026937416
