,0,1,3,4,5,9,10,11,14,17,18,22,28,30,31,33,35,36,40,41,43,45,47
0,0.568896754,-2.204709665,0.234324112,0.270099295,1.6510902809999999,1.188698069,3.759348267,0.8477662990000001,0.565201301,-0.6749470209999999,0.110962774,-0.393500342,-1.6518753309999998,-1.27887162,-1.2852566570000001,-1.453209687,-2.299269984,-0.194887035,-0.06828168700000001,1.295390638,-2.000843207,-1.21075616,-0.33846002700000005
1,0.55461296,-0.306678627,0.893504289,-0.38900651700000005,-1.3058640590000001,1.264099603,0.435256494,-0.28266723,1.916120641,-0.073444585,0.5420633779999999,0.243582015,-1.57273943,-0.49937695299999996,1.10216793,-0.336663221,-1.5740650919999999,1.575053745,-0.212335859,0.339630789,-0.51206849,-0.34722893299999996,-0.06305647
2,-1.953462909,-0.14228134,0.543939501,1.534055484,0.364291851,0.644448626,-1.40019132,-1.495184562,-1.484697809,1.011239075,0.005211449,0.859582787,-0.35720333,0.866881052,-0.9712182429999999,-0.596241575,1.185476108,-0.750509595,1.016154118,0.998454805,-0.950875183,0.397143226,0.129814241
3,-1.4333665580000001,-0.064168955,-0.7578419,-1.133152379,1.474371232,-2.231128833,1.453699525,0.608562383,-1.8601436999999998,0.011699205,0.782710303,1.212205351,0.47895450100000003,0.738322956,1.8893506930000001,0.646121142,0.019361963,-0.06863946900000001,0.7240445040000001,1.5834007190000001,2.273004423,-1.1815538270000001,-0.7047788770000001
4,-0.13749298199999999,1.059323431,0.46375329600000004,0.597917254,2.127692274,2.55435322,0.21135094100000001,0.671676835,1.7885094769999998,0.216443312,1.839886673,0.439999735,-0.76911531,-0.016914071,-0.32739250000000003,-0.11257557800000001,-0.66176593,0.015293563,0.086821574,0.027932357,0.262762444,-0.051615954000000006,0.161478649
5,-0.9244489579999999,-0.675194851,0.48553114700000005,0.941393128,-1.144288298,-0.6093341870000001,-2.756848012,-2.4631526630000002,-0.8904659640000001,0.809079054,-0.807189321,-0.45725952299999995,-0.838206978,0.787082526,-2.051381524,0.829051897,0.725101977,1.027881016,1.184767205,-1.1246878340000002,-0.48685354700000005,-0.439820634,-0.065837571
6,-2.2534572269999997,1.280645291,-3.1690034380000003,-2.674290458,0.018660496000000002,-5.799962977000001,0.108413834,-0.38615255,2.236055861,0.904626588,-1.4816645830000001,1.7574447069999999,-0.48964905200000003,3.972440698,0.111790776,1.315203625,3.5480652719999997,-1.046405751,-0.389231944,-2.105657102,1.59856804,-2.232175766,-0.9954214379999999
7,-0.47398405,-0.5633763620000001,-2.28031571,0.148190659,-2.70953931,-4.759573793,-5.085828064,-0.084870043,-0.234670027,1.00949988,-2.158440961,1.910461631,0.016944147,3.6697179510000004,1.9879669780000002,-0.30002159300000003,3.641321575,-0.18651579899999998,-0.130765431,-3.8723748239999995,1.477731711,-0.487740025,3.465546545
8,0.387752,-0.5423939,-3.964879789,-1.121967814,-1.709372251,-1.4772019440000002,0.130897857,-0.612620261,-0.641109195,-1.4271129790000001,-2.365926708,2.756276331,0.32125579,4.026937416,2.302473299,1.106620398,0.6970396179999999,1.241150824,-1.545439471,-0.49311707899999996,1.981043506,-0.7078321890000001,2.439162995
9,-0.815025542,0.289548722,-1.7258014640000001,0.6920467490000001,-0.7663419459999999,-4.828739735,0.519096232,0.950290034,-0.48437108700000003,-2.470558934,-3.392085486,1.249580012,-2.037557034,1.6678994040000001,3.252016883,-0.5200261389999999,1.029064446,-1.075042552,-1.287623097,-0.6000882329999999,1.4271284919999998,-3.126868993,0.7136894109999999
10,2.366747485,0.122003024,-0.829987062,-1.6336758580000001,-0.12373636,-2.015098858,2.721530045,1.76646533,-0.791905877,-1.6093748280000002,-0.941421507,0.5589382629999999,-1.035745009,1.045447842,1.635370461,-0.165076485,-1.6576370919999999,0.273805748,-1.411327337,0.066360278,0.819986214,-1.186402816,-1.45290439
11,1.445170984,-0.062704846,-0.52145805,-0.559512297,-2.221082273,-2.620208116,3.40490567,2.567432256,0.184457237,-0.482770765,-0.86088816,0.23562550000000002,-0.530331439,0.70439631,0.6455920820000001,0.338772484,-2.0711246930000002,-0.220098663,-1.043453259,0.36224597299999994,0.544107784,-0.841992744,1.719074003
12,1.681860127,-0.319680821,-3.510933495,-0.9763207340000001,-3.395130365,-6.063754509,2.9477473589999996,4.902566219,-1.2354544459999999,-1.0161896590000001,-3.674118579,4.284451762,-1.279092543,3.089335624,5.606042942999999,-0.219244826,-0.007839381999999999,2.735881645,-1.081945784,-2.597444007,3.0636341610000004,-2.239018895,2.2640676280000003
13,-0.7709073000000001,-1.110807916,-3.8939457689999997,-2.8106990730000003,0.27742467600000004,-4.788692958,2.8511731780000003,4.022259975,0.077824595,-0.26029201,-3.932031574,1.712475943,-1.346004325,2.873277345,4.784493982,-1.5359211069999998,-1.307074718,1.121518853,-1.725686513,0.31421061,0.893420621,-0.018923857,2.44453624
14,0.586138603,-0.16000335300000001,-4.797795457,-2.9642211769999998,-4.111399737,-6.973993762999999,2.085150419,5.256180924,-2.416456288,-3.282750102,-4.763266568,2.544144221,-1.998755083,4.830369919,2.368730589,1.5198651419999998,0.38550254700000003,1.9362951019999999,-2.168683737,-1.665710515,2.966402778,-3.3176228269999997,2.896088906
15,1.184104375,1.291991246,-2.376077736,-2.005646968,-4.746230478,-2.159989691,3.954488603,0.163212314,-0.073684994,-0.727294755,-3.62364031,2.094198971,-2.045343403,2.245672438,1.041051513,-1.175764544,1.874056421,-0.024037936,-1.2479701159999999,0.244304718,2.853951773,-1.765888031,2.691026658
16,-2.421336274,-0.564640579,-2.964453237,-1.038629034,-2.517894379,-5.465154021,1.491675677,2.488072072,-0.491314939,-2.387880959,-3.1246414239999996,2.214816291,-1.826452077,2.489689325,1.9274944969999999,1.099816858,3.839595947,0.664758056,-0.28823904899999997,-1.470360151,2.560911251,-2.453104998,2.570507987
17,0.189823052,-0.43066272299999997,-2.7364673039999996,-1.22436713,-0.848974146,-4.510059845,1.217809724,-0.176931842,0.17163168399999998,-0.522130299,-3.2085350260000003,2.845059482,-0.900014875,3.1174868410000003,1.965123736,1.376012666,1.700843941,-0.064420097,-1.253023517,-0.8597112509999999,1.5686542369999998,-1.305789558,-0.10111564
