,1,2,3,4,5,6,7,8,11,12,13,14,18,19,20,21,22,23,25,27,28,30,31,32,35,37,39,40,43,45,47,48,49
0,-0.689112382,0.55336227,1.687682441,-1.242673236,-2.000843207,-0.414867352,0.542215042,-0.896308678,0.234324112,0.110962774,3.603767574,-0.194887035,2.532510085,-2.060549754,-1.418957813,-1.294483397,1.188698069,-1.533670219,0.565201301,-0.627943657,1.6582415830000001,-1.21075616,1.752504267,0.34208222299999996,1.6510902809999999,0.270099295,-2.299269984,3.759348267,-0.33846002700000005,-1.453209687,-0.393500342,-1.6518753309999998,-0.06828168700000001
1,3.197294943,1.6484815,0.42387961700000004,-1.144499199,-0.51206849,-0.633678129,-1.0413178509999999,0.18513593600000003,0.893504289,0.5420633779999999,-0.64982077,1.575053745,-0.045704167999999996,-1.736371231,2.099735163,-1.423982795,1.264099603,1.2844959009999999,1.916120641,-0.968021593,-1.992546221,-0.34722893299999996,-1.240306718,0.033212017999999996,-1.3058640590000001,-0.38900651700000005,-1.5740650919999999,0.435256494,-0.06305647,-0.336663221,0.243582015,-1.57273943,-0.212335859
2,-0.17407050699999999,-2.711694582,3.5126536839999996,0.43865209899999996,-0.950875183,-1.195993734,-0.663190727,0.474122153,0.543939501,0.005211449,1.1696166140000002,-0.750509595,-1.674051089,1.4173155709999998,-1.247711999,-0.513917903,0.644448626,0.008736215,-1.484697809,0.840839599,-1.596107786,0.397143226,-1.6464312319999999,-0.44062616200000004,0.364291851,1.534055484,1.185476108,-1.40019132,0.129814241,-0.596241575,0.859582787,-0.35720333,1.016154118
3,-1.753496185,0.298972862,-0.19132472600000003,-0.209942958,2.273004423,0.901833588,0.026471974,0.6918517959999999,-0.7578419,0.782710303,-1.616576169,-0.06863946900000001,2.589843285,1.3941588169999999,-0.532862996,2.07807197,-2.231128833,0.404641614,-1.8601436999999998,-1.3988470769999999,-0.49383755799999995,-1.1815538270000001,1.868743915,1.317848399,1.474371232,-1.133152379,0.019361963,1.453699525,-0.7047788770000001,0.646121142,1.212205351,0.47895450100000003,0.7240445040000001
4,0.497979942,2.91158944,-1.543132485,-0.7337331,0.262762444,-0.151501371,1.132168473,0.065549621,0.46375329600000004,1.839886673,-1.165027279,0.015293563,0.553597497,-2.057643878,1.913365231,-1.081367451,2.55435322,0.35494285799999997,1.7885094769999998,1.394239931,-2.702539457,-0.051615954000000006,-0.23742993899999998,1.649872475,2.127692274,0.597917254,-0.66176593,0.21135094100000001,0.161478649,-0.11257557800000001,0.439999735,-0.76911531,0.086821574
5,-0.9252213970000001,-2.125887266,-2.301702385,1.103629044,-0.48685354700000005,-0.17564047600000002,-0.109066514,-1.618049962,0.48553114700000005,-0.807189321,1.9044050030000002,1.027881016,-1.469766671,0.395857271,-2.384959516,1.623755254,-0.6093341870000001,-0.330686184,-0.8904659640000001,2.059599044,3.129901126,-0.439820634,0.150718868,-0.63733278,-1.144288298,0.941393128,0.725101977,-2.756848012,-0.065837571,0.829051897,-0.45725952299999995,-0.838206978,1.184767205
6,-3.4178380739999996,0.18449122199999998,-4.1785525980000005,1.512821685,1.59856804,-1.0427249840000001,-0.049921404,0.316504697,-3.1690034380000003,-1.4816645830000001,1.108626402,-1.046405751,-1.635628065,2.7158444160000004,-2.543628179,1.9616083340000001,-5.799962977000001,3.0700991689999997,2.236055861,0.846846665,0.487079637,-2.232175766,-0.546257361,-0.343275815,0.018660496000000002,-2.674290458,3.5480652719999997,0.108413834,-0.9954214379999999,1.315203625,1.7574447069999999,-0.48964905200000003,-0.389231944
7,-1.502103421,-3.546707748,-3.565318651,0.718722777,1.477731711,-1.8153096119999999,-1.038583526,4.144878026000001,-2.28031571,-2.158440961,1.283970415,-0.18651579899999998,-3.351887249,3.041150666,-0.611316898,0.9200343190000001,-4.759573793,1.2218706129999999,-0.234670027,-0.839456072,1.133837821,-0.487740025,-0.9408940709999999,-1.0367040109999999,-2.70953931,0.148190659,3.641321575,-5.085828064,3.465546545,-0.30002159300000003,1.910461631,0.016944147,-0.130765431
8,-1.810495976,1.4741017859999999,-4.182315485,0.435631383,1.981043506,-0.944948327,0.014860136999999999,4.040811012,-3.964879789,-2.365926708,-0.10112813300000001,1.241150824,-1.188499488,1.851291055,0.16010622300000002,2.10617807,-1.4772019440000002,3.484856489,-0.641109195,-0.597168419,3.3321812680000003,-0.7078321890000001,-1.468330753,1.045891221,-1.709372251,-1.121967814,0.6970396179999999,0.130897857,2.439162995,1.106620398,2.756276331,0.32125579,-1.545439471
9,-0.943017645,1.9913283240000001,0.288705145,-2.511008028,1.4271284919999998,1.202700484,1.019650201,1.6492274040000001,-1.7258014640000001,-3.392085486,-0.6979914009999999,-1.075042552,-0.497350466,0.19509595100000002,2.114668466,-0.7168792509999999,-4.828739735,-1.918719162,-0.48437108700000003,-1.729480226,1.8990714069999999,-3.126868993,-0.620751236,0.03210255,-0.7663419459999999,0.6920467490000001,1.029064446,0.519096232,0.7136894109999999,-0.5200261389999999,1.249580012,-2.037557034,-1.287623097
